,,,,,,"RG DISTRIBUCIONES
VELEZ SARSFIELD 659    ",,,,,,,
,,,,,,,,,,,,,
Artículos,,,,,,,,,,,,,
,,,,,,,,,,,,,
Código,Artículo,Código Proveedor,Proveedor,Cod. Barra,Rubro,Costo,Lista 1,Lista 2,Lista 3,Lista 4,Lista 5,Actualización,Stock
114,BOC. FANTOCHE 28GRS  RELL DULCE DE LECHE 20U,,HUGO NICEBE,835,CHOCOLATES,"3353,61","5288,46","5.085,06","5.491,86","0,00","0,00",14/8/2025,15
505,BOC. FELFORT CERICET 19grs 24u,,BOLATTI CLAUDIO FABIAN,722,CHOCOLATES,1,"1,45","1,42","1,57","1,21","1,21",9/6/2025,0
508,BOC. FELFORT CHUPELATIN 15grs 32u,,BOLATTI CLAUDIO FABIAN,550,CHOCOLATES,"694,67","1008,66","983,44","1.092,71","840,55","840,55",17/7/2025,-23
694,BOC. FELFORT DE A 2 CEREAL 12grs 20u,,BOLATTI CLAUDIO FABIAN,,CHOCOLATES,"483,54","702,1","684,55","760,61","643,59","585,08",17/7/2025,89
509,BOC. FELFORT DOS CORAZONES 26grs 20u,,BOLATTI CLAUDIO FABIAN,149,CHOCOLATES,"791,77","1149,65","1.101,75","1.245,45","1.053,85","958,04",4/8/2025,164
689,BOC. FELFORT DULECH 21grs 20u,,BOLATTI CLAUDIO FABIAN,,CHOCOLATES,"534,83","776,58","757,16","841,29","744,21","647,14",17/7/2025,20
510,BOC. FELFORT FEELING 20grs 30u,,BOLATTI CLAUDIO FABIAN,152,CHOCOLATES,"418,59","607,79","592,60","658,44","0,00","0,00",11/8/2025,104
511,BOC. FELFORT JACKELINE 14grs 15u,,BOLATTI CLAUDIO FABIAN,157,CHOCOLATES,"17374,12","25227,22","24.176,09","27.329,50","21.022,69","21.022,69",17/7/2025,2
512,BOC. FELFORT KOOKY BON 10grs 30u,,BOLATTI CLAUDIO FABIAN,153,CHOCOLATES,"6809,37","9887,2","9.640,02","10.711,14","8.239,34","8.239,34",17/7/2025,0
504,BOC. FELFORT LICORFORT 13grs 15u WHISKY,,BOLATTI CLAUDIO FABIAN,563,CHOCOLATES,"1,5","2,18","2,13","2,36","1,82","1,82",17/7/2025,0
